Record_Year,Primary diagnosis: summary code and description,Unnamed: 1,Finished consultant episodes,Admissions,Male,Female,Gender Unknown,Emergency,Waiting list,Planned,Other Admission Method,Mean time waited,Median time waited,Mean length of stay,Median length of stay,Mean age,Age 0,Age 1-4,Age 5-9,Age 10-14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20-24,Age 25-29,Age 30-34,Age 35-39,Age 40-44,Age 45-49,Age 50-54,Age 55-59,Age 60-64,Age 65-69,Age 70-74,Age 75-79,Age 80-84,Age 85-89,Age 90+,Day case,FCE bed days,Emergency.1,Elective,Other
2019-20,J00-J06,Acute upper respiratory infections,175399.0,165275.0,86716.0,88675.0,8.0,140993.0,22377.0,1468.0,437.0,93.3549053521668,71.0,0.713647534772783,0.0,14.3270648659742,26830.0,62921.0,17214.0,6942.0,1415.0,1679.0,2090.0,3173.0,3175.0,10981.0,8161.0,6862.0,5012.0,3026.0,2571.0,2539.0,2196.0,1666.0,1572.0,1444.0,1118.0,1040.0,806.0,574.0,17028.0,105578.0,82324.0,1741.0,153.0
2019-20, J80-J8,Other respiratory diseases principally affecting the interstitium,33972.0,22817.0,16884.0,17085.0,3.0,9077.0,7950.0,5687.0,103.0,22.8369090563888,15.0,7.12839325018342,4.0,65.8728046153846,64.0,69.0,77.0,152.0,30.0,44.0,50.0,51.0,88.0,380.0,486.0,610.0,775.0,1051.0,1475.0,2158.0,2943.0,3251.0,3408.0,4326.0,4337.0,4171.0,2604.0,1200.0,12351.0,80003.0,1340.0,265.0,2.0
2019-20,J09-J18,Influenza & pneumonia,666244.0,306826.0,329702.0,336341.0,201.0,298114.0,3466.0,2329.0,2917.0,95.9759373251259,7.0,8.315221600811,5.0,71.9465749382078,2452.0,10553.0,4182.0,2150.0,382.0,569.0,539.0,804.0,903.0,4781.0,6554.0,8433.0,9980.0,10770.0,14781.0,21075.0,28027.0,36718.0,49713.0,74327.0,86601.0,101370.0,97627.0,89008.0,3178.0,2789050.0,29041.0,365.0,60.0
2019-20,J20-J22,Other acute lower respiratory infections,259562.0,187766.0,128320.0,131126.0,116.0,181948.0,2383.0,1731.0,1704.0,45.0070484581498,7.0,2.95864349856138,1.0,45.6920885555324,51776.0,30363.0,6543.0,2720.0,450.0,406.0,474.0,547.0,541.0,3175.0,3970.0,4444.0,4721.0,4533.0,5684.0,6977.0,8704.0,9459.0,11251.0,15798.0,18109.0,22559.0,23037.0,22207.0,2408.0,567789.0,64432.0,460.0,117.0
2019-20,J30-J39,Other diseases of upper respiratory tract,108270.0,104362.0,60169.0,48093.0,8.0,19180.0,78486.0,6428.0,268.0,89.4150948576449,62.0,1.72200860106248,1.0,38.0743521776591,623.0,7023.0,6729.0,4301.0,951.0,993.0,1244.0,1564.0,1730.0,7608.0,8304.0,8747.0,8300.0,6918.0,7234.0,7854.0,6881.0,5726.0,4911.0,4636.0,2840.0,1746.0,802.0,272.0,66121.0,63403.0,5951.0,4236.0,53.0
2019-20,J40-J47,Chronic lower respiratory diseases,411057.0,240481.0,174684.0,236332.0,41.0,211328.0,13747.0,14383.0,1023.0,32.3388755812315,14.0,4.23796437530727,2.0,63.0633200876034,135.0,5948.0,9466.0,6681.0,1297.0,1033.0,1165.0,1210.0,1277.0,6887.0,7734.0,7695.0,9024.0,9902.0,14453.0,19512.0,26555.0,33997.0,43595.0,58151.0,55876.0,45553.0,27350.0,14164.0,23268.0,962763.0,44076.0,852.0,72.0
2019-20,J60-J70,Lung diseases due to external agents,78864.0,30525.0,46500.0,32340.0,24.0,28876.0,718.0,591.0,340.0,59.4711111111111,18.0,12.7985011637722,8.0,74.5513437921813,95.0,219.0,105.0,109.0,20.0,51.0,84.0,184.0,139.0,636.0,606.0,772.0,853.0,1041.0,1687.0,2622.0,3676.0,4293.0,5878.0,7893.0,9756.0,12451.0,13050.0,12310.0,966.0,457142.0,1279.0,21.0,6.0
2019-20,J85-J86,Suppurative and necrotic conditions of lower respiratory tract,10165.0,4178.0,6917.0,3248.0,0.0,2604.0,742.0,275.0,557.0,18.804780876494,10.0,14.3511058451817,10.0,58.5330338679151,49.0,317.0,102.0,71.0,23.0,23.0,9.0,10.0,25.0,184.0,198.0,277.0,410.0,457.0,607.0,825.0,894.0,950.0,1116.0,1123.0,950.0,721.0,446.0,252.0,458.0,65226.0,104.0,83.0,2.0
2019-20,J90-J94,Other diseases of pleura,61341.0,37113.0,38320.0,23015.0,6.0,23182.0,10042.0,3142.0,747.0,15.3534777651083,7.0,5.77178817383044,3.0,66.0347574441585,77.0,84.0,89.0,150.0,108.0,190.0,232.0,226.0,301.0,1461.0,1730.0,1680.0,1509.0,1413.0,2057.0,2923.0,3686.0,4384.0,5897.0,8081.0,8212.0,7555.0,5510.0,3466.0,8809.0,170972.0,5163.0,889.0,17.0
2019-20,J95-J99,Other diseases of the respiratory system,44456.0,26541.0,20612.0,23834.0,10.0,14576.0,7559.0,4031.0,375.0,24.0501209816799,12.0,7.85285984572842,3.0,62.2940592711704,647.0,1394.0,535.0,353.0,85.0,74.0,91.0,76.0,68.0,437.0,637.0,648.0,927.0,966.0,1771.0,2510.0,3461.0,4036.0,5017.0,6192.0,5625.0,4404.0,2827.0,1372.0,7249.0,161855.0,2121.0,653.0,24.0
2019-20,K00-K14,"Diseases of oral cavity, salivary glands & jaws",253665.0,248850.0,114285.0,139283.0,97.0,22129.0,211961.0,14530.0,230.0,73.2047877495639,53.0,1.64673634178617,1.0,35.208897390355,312.0,8630.0,29654.0,20654.0,4670.0,3601.0,2846.0,2631.0,2516.0,18683.0,24080.0,20517.0,15642.0,12626.0,13223.0,14302.0,13877.0,11422.0,9714.0,8895.0,6179.0,4519.0,2453.0,1147.0,213442.0,60290.0,8455.0,5527.0,71.0
2019-20,K20-K31,"Diseases of oesophagus, stomach & duodenum",501874.0,443303.0,249543.0,252272.0,59.0,68852.0,316111.0,57855.0,485.0,33.8359559402046,20.0,3.56682181523829,1.0,58.5083358885532,6802.0,2280.0,2152.0,2568.0,644.0,794.0,890.0,1136.0,1306.0,9862.0,15041.0,18985.0,22198.0,25077.0,32639.0,41267.0,48480.0,48853.0,50942.0,56617.0,46545.0,35426.0,19812.0,8141.0,363788.0,320227.0,31656.0,3551.0,84.0
2019-20,K35-K38,Diseases of appendix,59316.0,47683.0,31319.0,27995.0,2.0,45543.0,1568.0,382.0,190.0,61.4840067340067,37.0,3.16030135610246,2.0,34.8326416772554,5.0,642.0,3508.0,6045.0,1152.0,1212.0,1160.0,1224.0,1196.0,5958.0,5778.0,5353.0,4497.0,3595.0,3215.0,3255.0,2832.0,2186.0,1841.0,1713.0,1198.0,774.0,477.0,209.0,727.0,154611.0,1963.0,161.0,9.0
2019-20,K40-K46,Hernia,209328.0,196865.0,130834.0,78471.0,23.0,30577.0,160041.0,5938.0,309.0,70.9777517564403,47.0,2.91269532162832,1.0,57.8473492275827,3174.0,2578.0,1842.0,519.0,114.0,110.0,148.0,259.0,336.0,2819.0,5444.0,7934.0,9909.0,11262.0,14873.0,18747.0,20227.0,20285.0,20978.0,23918.0,18849.0,13804.0,7475.0,2962.0,135169.0,185569.0,9544.0,5004.0,22.0
2019-20,K50-K52,Noninfective enteritis & colitis,313304.0,282335.0,155675.0,157605.0,24.0,28149.0,142607.0,111364.0,215.0,44.7689824336626,26.0,6.08315559804859,3.0,44.4793134083035,186.0,480.0,1882.0,7667.0,2945.0,3514.0,3818.0,3624.0,3797.0,24003.0,29542.0,29976.0,27847.0,24370.0,24628.0,24373.0,22862.0,19713.0,17594.0,16323.0,11293.0,6592.0,3077.0,1395.0,245904.0,232039.0,5174.0,2298.0,49.0
2019-20,K55-K64,Other diseases of intestines,747863.0,669068.0,363369.0,384415.0,79.0,170458.0,436659.0,60771.0,1180.0,40.0185204674846,20.0,4.60097069543947,2.0,58.8681945208016,3255.0,4968.0,5691.0,5048.0,907.0,894.0,1095.0,1358.0,1719.0,13096.0,20858.0,27424.0,33537.0,35454.0,43013.0,54856.0,114930.0,63457.0,65821.0,79215.0,64030.0,51123.0,32818.0,18644.0,476338.0,926665.0,49448.0,5590.0,189.0
2019-20,K65-K67,Diseases of peritoneum,14670.0,9171.0,6669.0,8000.0,1.0,5632.0,3040.0,376.0,123.0,79.3439821693908,52.0,8.48790225018147,4.0,56.1691173543438,22.0,72.0,95.0,99.0,37.0,42.0,32.0,27.0,55.0,448.0,631.0,799.0,818.0,867.0,1167.0,1212.0,1235.0,1191.0,1223.0,1531.0,1218.0,868.0,536.0,244.0,1859.0,68324.0,633.0,218.0,6.0
2019-20,K70-K77,Diseases of liver,95736.0,51269.0,56676.0,39050.0,10.0,25743.0,15739.0,9032.0,755.0,32.8592019687115,20.0,9.81122812574234,5.0,57.2662813125506,90.0,186.0,213.0,398.0,97.0,84.0,87.0,101.0,201.0,684.0,1279.0,2428.0,4218.0,6288.0,9583.0,12553.0,13189.0,11898.0,10642.0,8923.0,5746.0,3167.0,1404.0,465.0,20470.0,338679.0,3752.0,1122.0,180.0
2019-20,K80-K87,"Disorders of gall bladder, biliary tract & pancreas",295122.0,215833.0,120439.0,174640.0,43.0,118344.0,88390.0,8076.0,1023.0,74.8212104729646,50.0,5.03901976515207,3.0,58.7273310151712,107.0,159.0,247.0,640.0,239.0,312.0,384.0,557.0,817.0,7570.0,12765.0,16133.0,17115.0,17344.0,20694.0,24742.0,24946.0,23846.0,24894.0,28808.0,24965.0,22430.0,15522.0,8675.0,64236.0,805796.0,19273.0,4521.0,119.0
2019-20,K90-K93,Other diseases of the digestive system,180097.0,137515.0,91603.0,88473.0,21.0,65616.0,65768.0,5636.0,495.0,29.7933866788351,20.0,4.35226332307981,2.0,58.6814496120998,2737.0,1474.0,1416.0,1284.0,311.0,389.0,588.0,682.0,923.0,5433.0,7261.0,8101.0,8473.0,8677.0,10400.0,12915.0,13249.0,12362.0,12425.0,15790.0,16127.0,15585.0,13087.0,9223.0,67882.0,281079.0,15380.0,815.0,45.0
2019-20,L00-L08,Infections of the skin and subcutaneous tissue,255810.0,188174.0,135569.0,120163.0,78.0,156855.0,21140.0,9043.0,1136.0,59.9033155955792,31.0,3.606548865645,1.0,54.646871814769,1950.0,5309.0,3294.0,3040.0,1018.0,1178.0,1385.0,1899.0,2264.0,12889.0,14186.0,13463.0,14033.0,12724.0,14673.0,16298.0,16674.0,15904.0,15884.0,19132.0,18196.0,18915.0,16676.0,12883.0,24465.0,609844.0,63299.0,2603.0,156.0
2019-20,L10-L14,Bullous disorders,3082.0,2108.0,1632.0,1448.0,2.0,716.0,666.0,715.0,11.0,34.2258064516129,20.0,13.5762711864407,8.0,69.002552374756,10.0,8.0,3.0,23.0,2.0,1.0,0.0,1.0,1.0,41.0,28.0,57.0,52.0,77.0,117.0,154.0,196.0,291.0,244.0,389.0,346.0,403.0,378.0,252.0,1320.0,12086.0,110.0,10.0,0.0
2019-20,L20-L30,Dermatitis and eczema,16883.0,14295.0,8350.0,8529.0,4.0,9053.0,3582.0,1576.0,84.0,39.1371407784649,23.0,2.07624950806769,1.0,39.4790456090147,1838.0,1753.0,826.0,673.0,117.0,136.0,127.0,143.0,172.0,670.0,617.0,636.0,614.0,585.0,703.0,844.0,941.0,938.0,798.0,979.0,898.0,827.0,580.0,358.0,4706.0,20315.0,4612.0,142.0,49.0
2019-20,L40-L45,Papulosquamous disorders (including Psoriasis),10788.0,10055.0,5327.0,5461.0,0.0,1205.0,4375.0,4324.0,151.0,80.8698311007571,30.0,5.19874715261959,2.0,52.8406657666884,20.0,69.0,53.0,111.0,18.0,28.0,33.0,22.0,33.0,220.0,383.0,564.0,717.0,828.0,1044.0,1338.0,1428.0,1191.0,870.0,746.0,585.0,264.0,132.0,44.0,8262.0,8896.0,472.0,150.0,5.0
2019-20,L50-L54,Urticaria and erythems,13615.0,12362.0,5223.0,8390.0,2.0,6132.0,2980.0,3214.0,36.0,33.285409556314,27.0,1.50525210084034,0.0,37.1265129908475,495.0,1536.0,805.0,533.0,115.0,91.0,110.0,122.0,115.0,630.0,761.0,851.0,857.0,975.0,1017.0,966.0,829.0,536.0,698.0,515.0,358.0,327.0,207.0,99.0,5997.0,9487.0,3847.0,107.0,10.0
2019-20,L55-L59,Radiation-related disorders of the skin and subcutaneous tissue,15133.0,15066.0,8399.0,6733.0,1.0,344.0,14252.0,460.0,10.0,39.8446410236158,25.0,1.40388007054674,0.0,71.8875569024907,39.0,18.0,60.0,57.0,8.0,7.0,5.0,6.0,5.0,58.0,36.0,87.0,144.0,187.0,351.0,687.0,847.0,1140.0,1450.0,2277.0,2373.0,2496.0,1808.0,950.0,14522.0,779.0,203.0,95.0,4.0
2019-20,L60-L75,Disorders of skin appendages,49371.0,48403.0,26201.0,23162.0,8.0,12855.0,34008.0,1492.0,48.0,72.383075105042,52.0,0.617482379289902,0.0,46.3982593036239,180.0,369.0,584.0,1844.0,543.0,428.0,315.0,376.0,360.0,2565.0,3452.0,3922.0,3974.0,3738.0,4144.0,4574.0,4223.0,3415.0,3070.0,2997.0,2033.0,1269.0,642.0,238.0,33715.0,9109.0,9633.0,899.0,31.0
2019-20,L80-L99,Other disorders of the skin and subcutaneous tissue,108682.0,91719.0,53934.0,54695.0,53.0,18323.0,68978.0,3834.0,584.0,53.3207649508346,28.0,10.2431282586027,3.0,62.7573793444869,397.0,943.0,1107.0,1503.0,301.0,313.0,299.0,285.0,312.0,1843.0,2411.0,3198.0,3696.0,4105.0,5210.0,6765.0,7830.0,8289.0,9115.0,11895.0,11770.0,11634.0,9042.0,5805.0,68915.0,239714.0,4989.0,1146.0,35.0
2019-20,M00-M25,Arthropathies,624282.0,586910.0,250839.0,373274.0,169.0,77999.0,436268.0,71332.0,1311.0,102.75677908716,73.0,3.33553490852269,2.0,60.9347425238447,307.0,3399.0,5344.0,9013.0,2271.0,2209.0,2021.0,1893.0,1881.0,11432.0,14361.0,15283.0,17683.0,20666.0,32604.0,48543.0,60571.0,65620.0,68976.0,80237.0,64310.0,48582.0,29411.0,16163.0,292688.0,987456.0,30809.0,17344.0,77.0
2019-20,M30-M36,Systemic connective tissue disorders,32403.0,28608.0,9599.0,22798.0,6.0,4625.0,9562.0,14252.0,169.0,50.919702098849,20.0,6.02431533145636,2.0,51.2326075544373,109.0,488.0,795.0,942.0,294.0,202.0,200.0,177.0,179.0,1023.0,1364.0,1867.0,1868.0,2106.0,2315.0,2870.0,2634.0,2496.0,2342.0,2892.0,2203.0,1715.0,852.0,260.0,21796.0,42746.0,1702.0,776.0,13.0
2019-20,M40-M54,Dorsopathies,330558.0,297991.0,132795.0,197599.0,164.0,88015.0,176216.0,31675.0,2085.0,119.725876944392,67.0,3.51917336570246,1.0,58.1766747940092,68.0,867.0,935.0,2736.0,832.0,693.0,651.0,683.0,686.0,4889.0,9018.0,14031.0,19083.0,21128.0,28128.0,32899.0,32323.0,29255.0,27533.0,31806.0,27799.0,22583.0,14012.0,6867.0,170615.0,492956.0,37195.0,6024.0,287.0
2019-20,M60-M79,Soft tissue disorders,258012.0,240699.0,116039.0,141915.0,58.0,102169.0,126182.0,11763.0,585.0,93.1020560068987,64.0,1.54091926861713,0.0,57.4140080130012,327.0,3403.0,2814.0,2556.0,529.0,486.0,546.0,582.0,724.0,4716.0,7380.0,9495.0,11937.0,13438.0,19580.0,25649.0,27504.0,24781.0,23507.0,24795.0,19706.0,15526.0,10622.0,6604.0,122100.0,184918.0,74292.0,4925.0,184.0
2019-20,M80-M94,Osteopathies and chondropathies,111909.0,93129.0,41884.0,69974.0,51.0,23834.0,38029.0,30495.0,771.0,71.3678083939278,41.0,8.72082949538201,2.0,62.3868622419676,136.0,670.0,1374.0,2791.0,608.0,451.0,418.0,398.0,385.0,2266.0,2682.0,2963.0,2873.0,3386.0,4496.0,6089.0,7763.0,9160.0,10555.0,13551.0,12607.0,12179.0,9018.0,4601.0,56927.0,334847.0,8473.0,2100.0,21.0
2019-20,M95-M99,Other disorders of the musculoskeletal system & conn. tiss.,15984.0,11337.0,6174.0,9740.0,70.0,6554.0,3728.0,528.0,527.0,135.997914183552,69.0,16.0188328041169,11.0,73.0725227971151,8.0,23.0,36.0,59.0,26.0,23.0,31.0,23.0,34.0,153.0,180.0,207.0,281.0,305.0,435.0,624.0,750.0,817.0,997.0,1497.0,1891.0,2618.0,2699.0,2228.0,2365.0,146748.0,204.0,231.0,4.0
2019-20,N00-N08,Glomerular diseases,12813.0,10203.0,7625.0,5185.0,3.0,3563.0,3955.0,2500.0,185.0,43.3413036357681,16.0,5.43666912850812,2.0,44.191080226522,98.0,904.0,995.0,712.0,149.0,178.0,151.0,64.0,127.0,473.0,505.0,484.0,541.0,522.0,649.0,736.0,893.0,771.0,957.0,957.0,793.0,587.0,317.0,151.0,5468.0,27568.0,1184.0,307.0,10.0
2019-20,N10-N16,Renal tubulo-interstitial diseases,110475.0,78163.0,45820.0,64648.0,7.0,56724.0,14036.0,6833.0,570.0,60.9814301319217,35.0,3.44691863099079,2.0,51.3552285347676,626.0,1038.0,1359.0,1024.0,377.0,654.0,819.0,1170.0,1229.0,6943.0,7266.0,6938.0,6645.0,6300.0,7175.0,8025.0,8488.0,7798.0,7939.0,8748.0,7718.0,6119.0,3938.0,1551.0,12071.0,240383.0,12476.0,2067.0,38.0
2019-20,N17-N19,Renal failure,167766.0,96684.0,95450.0,72271.0,45.0,60597.0,21297.0,13291.0,1499.0,52.935553633218,21.0,7.55211610812837,4.0,67.7993639810084,120.0,1512.0,1492.0,1591.0,326.0,606.0,357.0,200.0,221.0,1315.0,1860.0,3011.0,3260.0,3888.0,6066.0,8573.0,10170.0,12453.0,14401.0,20035.0,21472.0,21884.0,18670.0,12696.0,25825.0,545576.0,8550.0,1962.0,100.0
2019-20,N20-N23,Urolithiasis,97572.0,89270.0,62676.0,34882.0,14.0,33625.0,45491.0,9842.0,312.0,68.1230678881842,45.0,1.3877045849189,1.0,52.6994303268996,17.0,68.0,119.0,221.0,104.0,129.0,188.0,291.0,351.0,3017.0,5207.0,6811.0,7663.0,7577.0,9168.0,10444.0,10606.0,8975.0,8116.0,7683.0,5306.0,3278.0,1477.0,431.0,37877.0,73598.0,16540.0,4121.0,72.0
2019-20,N25-N29,Other disorders of kidney & ureter,7673.0,6345.0,4191.0,3481.0,1.0,1810.0,3616.0,880.0,39.0,45.7353031702062,25.0,3.67345418425627,1.0,57.243884333246,132.0,151.0,139.0,90.0,27.0,15.0,11.0,16.0,27.0,153.0,218.0,252.0,299.0,315.0,411.0,619.0,648.0,630.0,752.0,912.0,783.0,604.0,312.0,118.0,2675.0,14293.0,582.0,501.0,3.0
2019-20,N30-N39,Other diseases of the urinary system,390579.0,267346.0,166908.0,223476.0,195.0,161477.0,83806.0,20210.0,1853.0,78.0820884775009,42.0,5.53115165527906,2.0,66.5302165529101,5728.0,5263.0,5434.0,3751.0,828.0,868.0,1121.0,1302.0,1429.0,7832.0,8513.0,8113.0,8622.0,8839.0,12111.0,14823.0,18182.0,20692.0,25817.0,38669.0,44977.0,54159.0,50598.0,41324.0,83182.0,1104579.0,38913.0,5932.0,99.0
2019-20, ‡ N40-N51,Diseases of male genital organs,133894.0,125513.0,133840.0,43.0,11.0,42466.0,79071.0,3617.0,359.0,89.010501199752,60.0,1.51962883654532,1.0,49.7828800748168,582.0,3316.0,5703.0,7229.0,1288.0,1449.0,1423.0,1436.0,1551.0,6749.0,6104.0,5183.0,4875.0,4180.0,5520.0,6931.0,9188.0,10213.0,12136.0,13914.0,10727.0,7389.0,3930.0,1575.0,60968.0,100942.0,23098.0,3370.0,144.0
2019-20,N60-N64,Disorders of breast,18394.0,17430.0,884.0,17508.0,2.0,6947.0,9891.0,548.0,44.0,55.9145902547065,28.0,1.11492748882347,0.0,45.3811973275157,120.0,34.0,24.0,188.0,67.0,77.0,73.0,94.0,125.0,896.0,1557.0,1988.0,1897.0,1754.0,2135.0,2267.0,1471.0,1058.0,829.0,748.0,435.0,295.0,129.0,74.0,8580.0,9964.0,4164.0,542.0,16.0
2019-20, ‡ N70-N77,Inflammatory diseases of female pelvic organs,27109.0,23975.0,5.0,27101.0,3.0,14430.0,8604.0,817.0,124.0,77.3380429094715,55.0,2.21850842556031,1.0,37.7450950312246,23.0,181.0,151.0,173.0,64.0,128.0,219.0,368.0,467.0,2905.0,3580.0,3706.0,3479.0,2984.0,2748.0,1631.0,890.0,509.0,438.0,391.0,321.0,237.0,135.0,53.0,6983.0,38574.0,5497.0,583.0,40.0
2019-20, ‡ N80-N98,Noninflammatory disorders of female genital tract,210897.0,204178.0,39.0,210843.0,15.0,37285.0,157138.0,9227.0,528.0,73.0702055382081,46.0,1.53942776596833,1.0,46.5014736435028,79.0,205.0,258.0,1281.0,636.0,782.0,841.0,1132.0,1548.0,10601.0,15281.0,18117.0,19279.0,20811.0,24386.0,22160.0,15720.0,10296.0,8758.0,8860.0,6159.0,3933.0,1977.0,837.0,118480.0,133976.0,17469.0,6963.0,339.0
2019-20,N99-N99,Other disorders of the genitourinary system,4531.0,3984.0,2246.0,2285.0,0.0,1893.0,1824.0,235.0,32.0,89.2269779507134,56.0,3.05600781504396,1.0,60.0487163183637,6.0,69.0,90.0,69.0,6.0,13.0,6.0,4.0,11.0,41.0,106.0,152.0,197.0,154.0,220.0,323.0,313.0,386.0,503.0,618.0,539.0,353.0,257.0,62.0,999.0,8927.0,689.0,156.0,6.0
2019-20, ‡ O00-O08,Pregnancy with abortive outcome,117704.0,115112.0,3.0,117698.0,3.0,47694.0,47666.0,11660.0,8092.0,5.31496712715271,3.0,0.882559530117017,1.0,30.1701670351265,0.0,0.0,1.0,156.0,277.0,643.0,1220.0,2045.0,2814.0,18584.0,26280.0,29755.0,22534.0,8727.0,877.0,68.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,50267.0,57857.0,23339.0,3887.0,2975.0
2019-20, O10-O16," Oedema, proteinuria and hypertensive disorders in pregnancy, chil",33549.0,32193.0,0.0,33549.0,0.0,864.0,175.0,102.0,31052.0,12.1951219512195,5.0,2.38379262614823,1.0,30.8789164086687,0.0,0.0,0.0,3.0,29.0,34.0,125.0,254.0,435.0,4295.0,7877.0,9958.0,7092.0,1929.0,224.0,39.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,76268.0,373.0,22.0,10135.0
2019-20, ‡ O20-O29,Other maternal disorders predominantly related to pregnancy,208621.0,203633.0,6.0,208608.0,7.0,64743.0,3794.0,2212.0,132884.0,3.34387895460798,1.0,0.834041359410067,0.0,28.8552929507217,2.0,0.0,0.0,50.0,183.0,747.0,1773.0,3415.0,5176.0,40832.0,59551.0,54363.0,30039.0,7367.0,535.0,58.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,4538.0,166224.0,40613.0,622.0,75615.0
2019-20, ‡ O30-O48,Maternal care related to the fetus and amniotic cavity and possibl,413226.0,405592.0,11.0,413212.0,3.0,6614.0,10674.0,4168.0,384136.0,17.4815347721823,11.0,1.35993572982273,1.0,29.876438390164,2.0,0.0,0.0,66.0,205.0,804.0,2173.0,3903.0,6625.0,62297.0,111898.0,123215.0,72159.0,16074.0,942.0,110.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4062.0,542859.0,4118.0,668.0,169727.0
2019-20, ‡ O60-O75,Complications of labour and delivery,353889.0,332193.0,1.0,353887.0,1.0,3799.0,1998.0,665.0,325731.0,21.5407608695652,6.0,2.4529875541874,2.0,29.8993899915608,1.0,0.0,0.0,45.0,191.0,621.0,1529.0,3057.0,5105.0,48832.0,98012.0,114149.0,58966.0,11422.0,485.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,400.0,831812.0,1167.0,122.0,37145.0
2019-20,O80-O84,Delivery,28637.0,28226.0,0.0,28637.0,0.0,236.0,344.0,161.0,27485.0,20.6,21.0,1.03009749894023,1.0,29.8977635782748,0.0,0.0,0.0,6.0,10.0,61.0,95.0,211.0,334.0,4279.0,8230.0,9027.0,4864.0,990.0,58.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29177.0,101.0,17.0,8960.0
2019-20,O85-O92,Complications predominantly related to the puerperium,27693.0,26167.0,0.0,27693.0,0.0,3961.0,256.0,167.0,21783.0,41.6577181208054,14.0,1.40145654880948,0.0,30.3993142940511,0.0,0.0,0.0,1.0,12.0,33.0,102.0,243.0,359.0,3780.0,7303.0,8841.0,5307.0,1317.0,92.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,36091.0,1795.0,46.0,11556.0
2019-20,O94-O99,"Other obstetric conditions, not elsewhere classified",47345.0,45015.0,0.0,47345.0,0.0,4711.0,806.0,735.0,38763.0,12.4217391304348,7.0,1.26105164151028,0.0,29.4071301926913,2.0,0.0,0.0,5.0,30.0,108.0,319.0,607.0,899.0,8027.0,12954.0,13309.0,7550.0,1686.0,111.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,55200.0,2375.0,83.0,20103.0
2019-20,P00-P04,Fetus and newborn affected by maternal factors and by complication,236.0,232.0,123.0,112.0,1.0,1.0,2.0,0.0,229.0,4.5,5.0,0.539473684210526,0.0,0.00277682403433477,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,127.0,1.0,0.0,178.0
2019-20,P05-P08,Disorders related to length of gestation and fetal growth,71842.0,61454.0,37545.0,34242.0,55.0,1377.0,64.0,110.0,59903.0,20.375,17.0,9.13641753653445,3.0,0.00830966532872022,71502.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,547689.0,98.0,9.0,4358.0
2019-20,P10-P15,Birth trauma,9705.0,9159.0,5306.0,4399.0,0.0,516.0,125.0,35.0,8483.0,128.738317757009,85.0,1.55436094349973,1.0,0.132586552365192,9585.0,25.0,27.0,17.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14170.0,339.0,10.0,1180.0
2019-20,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal,76664.0,64092.0,43465.0,33191.0,8.0,6366.0,283.0,316.0,57127.0,32.4742268041237,14.0,4.5534354142128,2.0,0.0205296698978172,76136.0,187.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,351.0,289290.0,2242.0,28.0,3808.0
2019-20,P35-P39,Infections specific to the perinatal period,22597.0,17879.0,12676.0,9921.0,0.0,6395.0,162.0,172.0,11150.0,25.452380952381,4.0,4.36968071649041,4.0,0.0222324095735134,22210.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,84984.0,1621.0,35.0,91.0
2019-20,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,54096.0,48101.0,29950.0,24143.0,3.0,21203.0,1034.0,1669.0,24195.0,9.50448833034111,7.0,2.61556827069526,2.0,0.0252500092623365,53951.0,7.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,124520.0,8533.0,318.0,857.0
